id,initial_review_count,initial_positive_review_count,initial_negative_review_count,initial_top_critic_review_count,initial_positive_review_ratio,initial_combined_sentiment_score,initial_combined_sentiment_label,log_initial_review_count,first_review_date,last_review_date_in_window
1083414-parent_trap,1,1,0,1,1.0,1.0,positive,0.6931471805599453,1998-07-29,1998-07-29
1083461-avengers,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,1998-08-14,1998-08-14
1083481-negotiator,1,1,0,1,1.0,1.0,positive,0.6931471805599453,1998-07-29,1998-07-29
1083484-blade,1,1,0,0,1.0,1.0,positive,0.6931471805599453,1998-08-21,1998-08-21
1084964-psycho,1,1,0,1,1.0,1.0,positive,0.6931471805599453,1998-12-04,1998-12-04
1087427-general,1,1,0,1,1.0,1.0,positive,0.6931471805599453,1998-12-18,1998-12-18
108_stitches,2,0,2,1,0.0,-1.0,negative,1.0986122886681098,2014-09-12,2014-09-12
1093579-man_on_the_moon,1,1,0,0,1.0,1.0,positive,0.6931471805599453,1999-12-22,1999-12-22
1095636-story_of_gi_joe,3,1,2,2,0.3333333333333333,-0.5,negative,1.3862943611198906,1945-07-13,1945-07-13
10_cent_pistol,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2015-07-24,2015-07-24
10_cloverfield_lane,98,86,12,21,0.8775510204081632,0.7419354838709677,positive,4.59511985013459,2016-03-11,2016-03-20
10_days_in_a_madhouse,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2015-11-18,2015-11-18
10_items_or_less,25,17,8,12,0.68,0.3225806451612903,positive,3.258096538021482,2006-12-01,2006-12-08
10_minutes_gone,5,0,5,2,0.0,-1.0,negative,1.791759469228055,2019-09-27,2019-10-03
10_rules_for_sleeping_around,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2014-04-04,2014-04-04
10_things_we_should_do_before_we_break_up,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2020-02-28,2020-02-28
10_years,30,15,15,12,0.5,0.0277777777777777,mixed,3.4339872044851463,2012-09-14,2012-09-22
10th_and_wolf,16,4,12,8,0.25,-0.55,negative,2.833213344056216,2006-08-18,2006-08-26
10x10,3,2,1,2,0.6666666666666666,0.25,positive,1.3862943611198906,2018-04-13,2018-04-16
1101191-blow_dry,43,9,34,22,0.2093023255813953,-0.5555555555555556,negative,3.784189633918261,2001-03-07,2001-03-09
1101561-1101561-malena,7,4,3,2,0.5714285714285714,0.25,positive,2.079441541679836,2000-12-25,2000-12-29
1103231-gift,38,20,18,17,0.5263157894736842,0.053763440860215,mixed,3.6635616461296463,2001-01-19,2001-01-19
1103281-traffic,30,30,0,12,1.0,1.0,positive,3.4339872044851463,2001-01-05,2001-01-09
1104038-double_take,33,6,27,13,0.1818181818181818,-0.5949367088607594,negative,3.5263605246161616,2001-01-12,2001-01-17
1104203-pledge,46,34,12,18,0.7391304347826086,0.5272727272727272,positive,3.8501476017100575,2001-01-19,2001-01-19
1104385-hannibal,58,21,37,21,0.3620689655172414,-0.2700729927007299,negative,4.07753744390572,2001-02-09,2001-02-16
1104813-down_to_earth,48,11,37,24,0.2291666666666666,-0.5166666666666667,negative,3.8918202981106265,2001-02-16,2001-02-23
1104841-sweet_november,47,8,39,23,0.1702127659574468,-0.6581196581196581,negative,3.871201010907891,2001-02-16,2001-02-21
1105979-brothers,25,17,8,12,0.68,0.3870967741935484,positive,3.258096538021482,2001-03-23,2001-03-30
1106020-someone_like_you,46,16,30,15,0.3478260869565217,-0.308411214953271,negative,3.8501476017100575,2001-03-30,2001-04-04
1106648-lie,4,4,0,1,1.0,1.0,positive,1.6094379124341005,2001-09-07,2001-09-12
1107198-driven,52,5,47,18,0.0961538461538461,-0.8032786885245902,negative,3.970291913552122,2001-04-27,2001-05-06
1107902-angel_eyes,46,12,34,21,0.2608695652173913,-0.4690265486725664,negative,3.8501476017100575,2001-05-18,2001-05-26
1108185-animal,46,16,30,20,0.3478260869565217,-0.3035714285714285,negative,3.8501476017100575,2001-06-01,2001-06-10
1108206-evolution,50,20,30,17,0.4,-0.2478632478632478,negative,3.9318256327243257,2001-06-08,2001-06-12
1108372-fast_and_the_furious,52,30,22,24,0.5769230769230769,0.15625,mixed,3.970291913552122,2001-06-22,2001-06-29
1108389-pearl_harbor,58,19,39,20,0.3275862068965517,-0.3676470588235294,negative,4.07753744390572,2001-05-25,2001-06-03
1108704-planet_of_the_apes,56,26,30,19,0.4642857142857143,-0.0839694656488549,mixed,4.04305126783455,2001-07-27,2001-08-05
1108799-score,55,40,15,22,0.7272727272727273,0.4545454545454545,positive,4.02535169073515,2001-07-13,2001-07-22
1109137-heist,45,27,18,16,0.6,0.2075471698113207,positive,3.828641396489095,2001-11-09,2001-11-18
1109257-others,25,19,6,9,0.76,0.5254237288135594,positive,3.258096538021482,2001-08-10,2001-08-17
1109473-on_the_edge,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2001-08-14,2001-08-14
1110008-sidewalks_of_new_york,53,25,28,20,0.4716981132075472,-0.0317460317460317,mixed,3.9889840465642745,2001-11-21,2001-11-30
1110236-wash,23,2,21,12,0.0869565217391304,-0.8275862068965517,negative,3.1780538303479458,2001-11-14,2001-11-22
1110242-collateral_damage,59,9,50,21,0.1525423728813559,-0.6690647482014388,negative,4.0943445622221,2002-02-08,2002-02-17
1110288-count_of_monte_cristo,49,35,14,17,0.7142857142857143,0.408695652173913,positive,3.912023005428146,2002-01-25,2002-02-03
1110294-on_the_line,28,5,23,11,0.1785714285714285,-0.582089552238806,negative,3.367295829986474,2001-10-26,2001-11-03
1110925-invincible,10,4,6,6,0.4,-0.1538461538461538,mixed,2.3978952727983707,2002-09-20,2002-09-27
1111103-texas_rangers,27,0,27,12,0.0,-1.0,negative,3.332204510175204,2001-11-30,2001-12-08
1111227-iris,19,15,4,11,0.7894736842105263,0.6326530612244898,positive,2.995732273553991,2001-12-14,2001-12-21
1111645-behind_enemy_lines,57,21,36,20,0.3684210526315789,-0.2537313432835821,negative,4.060443010546419,2001-11-30,2001-12-09
1111741-rain,9,8,1,7,0.8888888888888888,0.84,positive,2.302585092994046,2002-04-26,2002-05-04
1112357-scoobydoo,64,19,45,21,0.296875,-0.3825503355704698,negative,4.174387269895637,2002-06-14,2002-06-23
1112549-crossroads,52,7,45,19,0.1346153846153846,-0.7398373983739838,negative,3.970291913552122,2002-02-15,2002-02-24
1112617-new_guy,40,3,37,15,0.075,-0.8315789473684211,negative,3.713572066704308,2002-05-10,2002-05-17
1112951-time_machine,70,18,52,22,0.2571428571428571,-0.5061728395061729,negative,4.262679877041316,2002-03-08,2002-03-17
1112954-rookie,57,50,7,21,0.8771929824561403,0.762962962962963,positive,4.060443010546419,2002-03-29,2002-04-07
1113375-showtime,64,18,46,28,0.28125,-0.4743589743589743,negative,4.174387269895637,2002-03-15,2002-03-23
1113402-human_nature,36,12,24,18,0.3333333333333333,-0.2666666666666666,negative,3.610917912644224,2002-04-12,2002-04-21
1113638-murder_by_numbers,52,17,35,20,0.3269230769230769,-0.3064516129032258,negative,3.970291913552122,2002-04-19,2002-04-26
1113649-enigma,14,10,4,7,0.7142857142857143,0.4285714285714285,positive,2.70805020110221,2002-04-19,2002-04-26
1113658-joshua,3,0,3,1,0.0,-1.0,negative,1.3862943611198906,2002-04-19,2002-04-24
1113733-teddy_bears_picnic,8,0,8,3,0.0,-1.0,negative,2.19722457733622,2002-03-29,2002-04-05
1114051-enough,58,12,46,23,0.2068965517241379,-0.6258992805755396,negative,4.07753744390572,2002-05-24,2002-06-02
1114154-insomnia,72,64,8,27,0.8888888888888888,0.7894736842105263,positive,4.290459441148391,2002-05-24,2002-06-01
1114691-circuit,5,2,3,3,0.4,-0.0769230769230769,mixed,1.791759469228055,2002-04-26,2002-04-29
1114694-home_movie,3,2,1,2,0.6666666666666666,0.25,positive,1.3862943611198906,2002-05-03,2002-05-10
1115631-last_dance,2,1,1,1,0.5,0.2,positive,1.0986122886681098,2002-07-12,2002-07-12
1115907-1115907-they,38,12,26,13,0.3157894736842105,-0.3707865168539326,negative,3.6635616461296463,2002-11-27,2002-12-06
1116086-trapped,36,8,28,11,0.2222222222222222,-0.5662650602409639,negative,3.610917912644224,2002-09-20,2002-09-27
1116582-experiment,16,10,6,5,0.625,0.1891891891891892,mixed,2.833213344056216,2002-09-20,2002-09-29
1116774-swept_away,38,2,36,17,0.0526315789473684,-0.8709677419354839,negative,3.6635616461296463,2002-10-11,2002-10-19
1117372-hansel_and_gretel,3,0,3,2,0.0,-1.0,negative,1.3862943611198906,2002-10-21,2002-10-24
1117377-all_or_nothing,29,24,5,14,0.8275862068965517,0.6388888888888888,positive,3.4011973816621555,2002-10-25,2002-11-01
1118216-femme_fatale,86,40,46,31,0.4651162790697674,-0.0443349753694581,mixed,4.465908118654584,2002-11-06,2002-11-15
1118347-quiet_american,20,16,4,4,0.8,0.5909090909090909,positive,3.044522437723423,2002-11-22,2002-12-01
1118522-one_week,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2001-10-19,2001-10-19
1118698-empire,56,6,50,18,0.1071428571428571,-0.7846153846153846,negative,4.04305126783455,2002-12-06,2002-12-13
1118700-adaptation,37,35,2,9,0.945945945945946,0.8554216867469879,positive,3.6375861597263857,2002-12-06,2002-12-13
1119875-guru,24,11,13,9,0.4583333333333333,-0.087719298245614,mixed,3.218875824868201,2003-01-31,2003-02-09
1120292-spider,22,16,6,10,0.7272727272727273,0.4074074074074074,positive,3.1354942159291497,2003-02-28,2003-03-09
1120843-hunted,83,26,57,25,0.3132530120481928,-0.3717277486910995,negative,4.430816798843313,2003-03-14,2003-03-22
1121649-anger_management,105,39,66,32,0.3714285714285714,-0.256198347107438,negative,4.663439094112067,2003-04-11,2003-04-20
1122382-spellbound,5,5,0,3,1.0,1.0,positive,1.791759469228055,2003-04-30,2003-05-07
1122708-sea,11,5,6,7,0.4545454545454545,-0.1724137931034483,mixed,2.4849066497880004,2003-05-16,2003-05-25
1123900-embalmer,8,8,0,5,1.0,1.0,positive,2.19722457733622,2003-07-18,2003-07-25
1124832-divorce,46,19,27,21,0.4130434782608695,-0.1327433628318584,mixed,3.8501476017100575,2003-08-08,2003-08-17
1124859-grind,5,0,5,0,0.0,-1.0,negative,1.791759469228055,2003-08-22,2003-08-30
1124952-carnage,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2003-09-09,2003-09-10
1125461-luther,27,8,19,13,0.2962962962962963,-0.4029850746268656,negative,3.332204510175204,2003-09-26,2003-10-05
1125540-dummy,8,5,3,4,0.625,0.3,positive,2.19722457733622,2003-09-12,2003-09-15
1126165-good_boy,50,19,31,27,0.38,-0.1968503937007874,mixed,3.9318256327243257,2003-10-10,2003-10-18
1126175-house_of_the_dead,31,1,30,13,0.032258064516129,-0.92,negative,3.4657359027997265,2003-10-10,2003-10-19
1126413-sylvia,40,12,28,17,0.3,-0.422680412371134,negative,3.713572066704308,2003-10-24,2003-11-02
1127787-big_fish,38,28,10,1,0.7368421052631579,0.4545454545454545,positive,3.6635616461296463,2004-01-09,2004-01-18
1127803-highwaymen,7,1,6,3,0.1428571428571428,-0.7647058823529411,negative,2.079441541679836,2004-02-13,2004-02-20
1128345-company,19,17,2,6,0.8947368421052632,0.7727272727272727,positive,2.995732273553991,2003-12-25,2004-01-02
1128577-peter_pan,68,53,15,22,0.7794117647058824,0.5443037974683544,positive,4.23410650459726,2003-12-25,2004-01-03
1129132-torque,88,21,67,34,0.2386363636363636,-0.5428571428571428,negative,4.48863636973214,2004-01-14,2004-01-23
1130343-girl_next_door,5,5,0,2,1.0,1.0,positive,1.791759469228055,2004-02-20,2004-02-27
1130470-home_front,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2003-04-25,2003-04-25
1131148-ned_kelly,2,2,0,1,1.0,1.0,positive,1.0986122886681098,2003-03-28,2003-03-31
1131155-envy,63,4,59,20,0.0634920634920634,-0.8904109589041096,negative,4.158883083359672,2004-04-30,2004-05-09
1131721-punisher,75,21,54,22,0.28,-0.4418604651162791,negative,4.330733340286331,2004-04-16,2004-04-24
1132642-mother,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2003-05-16,2003-05-16
1133499-1133499-terminal,82,51,31,24,0.6219512195121951,0.2340425531914893,positive,4.418840607796598,2004-06-18,2004-06-27
1133712-reno_rebel_without_a_pause,4,3,1,2,0.75,0.4,positive,1.6094379124341005,2003-05-02,2003-05-08
1133964-king_arthur,98,27,71,29,0.2755102040816326,-0.44,negative,4.59511985013459,2004-07-07,2004-07-16
1135237-kal_ho_naa_ho,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2003-12-01,2003-12-02
1135853-as_tears_go_by,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2008-05-02,2008-05-02
1135882-uncovered_the_war_on_iraq,21,17,4,10,0.8095238095238095,0.5769230769230769,positive,3.091042453358316,2004-08-20,2004-08-28
1136293-lightning_in_a_bottle,10,9,1,4,0.9,0.8333333333333334,positive,2.3978952727983707,2004-10-22,2004-10-31
1136501-pride_and_prejudice,4,3,1,0,0.75,0.5,positive,1.6094379124341005,2003-12-05,2003-12-05
1139157-doppelganger,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2003-09-27,2003-09-27
1139289-beauty_shop,73,31,42,28,0.4246575342465753,-0.1149425287356321,mixed,4.30406509320417,2005-03-30,2005-04-07
11408,6,2,4,2,0.3333333333333333,-0.4285714285714285,negative,1.9459101490553128,2010-10-22,2010-10-29
1141099-hostage,80,22,58,26,0.275,-0.4946236559139785,negative,4.394449154672439,2005-03-11,2005-03-20
1141102-are_we_there_yet,60,10,50,21,0.1666666666666666,-0.6879432624113475,negative,4.110873864173311,2005-01-21,2005-01-29
1141193-hide_and_seek,80,6,74,27,0.075,-0.839572192513369,negative,4.394449154672439,2005-01-28,2005-02-06
1142569-cursed,59,10,49,16,0.1694915254237288,-0.6865671641791045,negative,4.0943445622221,2005-02-25,2005-03-06
1142872-sky_high,62,41,21,21,0.6612903225806451,0.296551724137931,positive,4.143134726391533,2005-07-29,2005-08-07
1144274-sahara,85,33,52,20,0.388235294117647,-0.2210526315789473,negative,4.454347296253507,2005-04-08,2005-04-17
1144992-crash,82,59,23,24,0.7195121951219512,0.425531914893617,positive,4.418840607796598,2005-05-06,2005-05-15
1146572-honeymooners,61,6,55,23,0.0983606557377049,-0.8068965517241379,negative,4.127134385045092,2005-06-10,2005-06-18
1146673-1146673-stealth,68,9,59,22,0.1323529411764706,-0.7468354430379747,negative,4.23410650459726,2005-07-29,2005-08-05
1149472-skeleton_key,77,27,50,23,0.3506493506493506,-0.3446327683615819,negative,4.356708826689592,2005-08-12,2005-08-21
1149496-1149496-red_eye,91,73,18,24,0.8021978021978022,0.6116504854368932,positive,4.5217885770490405,2005-08-19,2005-08-28
1151490-bomb_the_system,6,2,4,4,0.3333333333333333,-0.375,negative,1.9459101490553128,2005-05-27,2005-06-02
1151780-venom,32,2,30,14,0.0625,-0.8717948717948718,negative,3.49650756146648,2005-09-16,2005-09-23
1151916-1151916-nine_lives,11,9,2,4,0.8181818181818182,0.5384615384615384,positive,2.4849066497880004,2005-10-14,2005-10-21
1152019-good_night_and_good_luck,58,56,2,25,0.9655172413793104,0.9290780141843972,positive,4.07753744390572,2005-10-07,2005-10-15
1152189-kids_in_america,22,3,19,11,0.1363636363636363,-0.7090909090909091,negative,3.1354942159291497,2005-10-21,2005-10-27
1152276-rent,97,48,49,31,0.4948453608247423,-0.0222222222222222,mixed,4.584967478670572,2005-11-23,2005-12-02
1152567-jarhead,87,53,34,24,0.6091954022988506,0.1919191919191919,mixed,4.477336814478207,2005-11-04,2005-11-11
1152820-vodka_lemon,4,3,1,3,0.75,0.4545454545454545,positive,1.6094379124341005,2004-10-08,2004-10-08
1153077-1153077-pride_and_prejudice,16,16,0,1,1.0,1.0,positive,2.833213344056216,2005-11-23,2005-12-02
1153228-the_ringer,36,12,24,15,0.3333333333333333,-0.3103448275862069,negative,3.610917912644224,2005-12-23,2005-12-30
1153341-breakfast_on_pluto,15,8,7,6,0.5333333333333333,0.0,mixed,2.772588722239781,2005-11-16,2005-11-24
1153570-fateless,10,9,1,5,0.9,0.76,positive,2.3978952727983707,2006-01-06,2006-01-11
1153853-mystery_of_the_nile,7,5,2,4,0.7142857142857143,0.4444444444444444,positive,2.079441541679836,2005-02-18,2005-02-25
1153951-curious_george,15,10,5,3,0.6666666666666666,0.3333333333333333,positive,2.772588722239781,2006-02-11,2006-02-18
1154157-big_mommas_house_2,29,1,28,9,0.0344827586206896,-0.9104477611940298,negative,3.4011973816621555,2006-01-27,2006-02-04
1154356-promise,4,2,2,3,0.5,-0.0909090909090909,mixed,1.6094379124341005,2006-01-03,2006-01-05
1155109-hoodwinked,55,26,29,20,0.4727272727272727,-0.0923076923076923,mixed,4.02535169073515,2006-01-13,2006-01-22
1155467-glory_road,67,40,27,20,0.5970149253731343,0.1688311688311688,mixed,4.219507705176107,2006-01-13,2006-01-21
1155470-date_movie,59,4,55,20,0.0677966101694915,-0.855072463768116,negative,4.0943445622221,2006-02-17,2006-02-25
1155622-why_we_fight,24,20,4,8,0.8333333333333334,0.6785714285714286,positive,3.218875824868201,2006-01-20,2006-01-28
1155625-main_hoon_na,2,2,0,2,1.0,1.0,positive,1.0986122886681098,2004-05-08,2004-05-09
1156246-casanova,31,15,16,9,0.4838709677419355,-0.0422535211267605,mixed,3.4657359027997265,2006-01-06,2006-01-14
1156283-doogal,31,1,30,15,0.032258064516129,-0.948051948051948,negative,3.4657359027997265,2006-02-24,2006-03-04
1156352-adam_and_steve,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2005-04-24,2005-04-24
1156415-on_a_clear_day,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2005-02-01,2005-02-01
1157133-william_eggleston_in_the_real_world,7,6,1,6,0.8571428571428571,0.7,positive,2.079441541679836,2005-08-31,2005-09-02
1158185-see_no_evil,44,3,41,15,0.0681818181818181,-0.8640776699029126,negative,3.80666248977032,2006-05-19,2006-05-26
1158195-marie_antoinette,112,55,57,43,0.4910714285714285,-0.0187265917602996,mixed,4.727387818712341,2006-10-13,2006-10-22
1158528-goal,36,16,20,17,0.4444444444444444,-0.0786516853932584,mixed,3.610917912644224,2006-05-12,2006-05-20
1158918-sleeping_dogs_lie,9,3,6,5,0.3333333333333333,-0.3043478260869565,negative,2.302585092994046,2006-10-20,2006-10-21
1159100-oh_in_ohio,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2006-03-16,2006-03-16
1159135-hoax,13,13,0,2,1.0,1.0,positive,2.6390573296152584,2007-04-13,2007-04-21
1159169-for_your_consideration,62,33,29,21,0.532258064516129,0.0896551724137931,mixed,4.143134726391533,2006-11-17,2006-11-25
1159618-superhero,36,5,31,15,0.1388888888888889,-0.7471264367816092,negative,3.610917912644224,2008-03-28,2008-04-04
1162559-bobby,43,22,21,13,0.5116279069767442,0.0303030303030303,mixed,3.784189633918261,2006-11-23,2006-12-02
1164418-voices_of_iraq,8,3,5,7,0.375,-0.3043478260869565,negative,2.19722457733622,2004-10-29,2004-10-29
1164582-trade,30,8,22,18,0.2666666666666666,-0.5128205128205128,negative,3.4339872044851463,2007-09-28,2007-10-06
1166140-abominable,4,3,1,1,0.75,0.5555555555555556,positive,1.6094379124341005,2006-04-12,2006-04-15
1166226-red_doors,4,2,2,3,0.5,-0.0909090909090909,mixed,1.6094379124341005,2006-09-08,2006-09-08
1167811-ballets_russes,12,11,1,10,0.9166666666666666,0.8235294117647058,positive,2.5649493574615367,2005-10-26,2005-11-04
1168271-i_trust_you_to_kill_me,7,3,4,5,0.4285714285714285,-0.1578947368421052,mixed,2.079441541679836,2006-09-08,2006-09-15
1168378-broken_bridges,7,0,7,4,0.0,-1.0,negative,2.079441541679836,2006-09-08,2006-09-08
1168380-don,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2006-10-26,2006-10-26
1169203-invisible,40,8,32,16,0.2,-0.625,negative,3.713572066704308,2007-04-27,2007-05-06
1169498-bridge,15,11,4,7,0.7333333333333333,0.5135135135135135,positive,2.772588722239781,2006-10-27,2006-11-01
1170009-conversations_with_god,23,1,22,13,0.0434782608695652,-0.8983050847457628,negative,3.1780538303479458,2006-10-27,2006-11-04
1171939-perfect_stranger,74,7,67,22,0.0945945945945946,-0.8235294117647058,negative,4.31748811353631,2007-04-13,2007-04-21
1174085-vitus,13,8,5,5,0.6153846153846154,0.1612903225806451,mixed,2.6390573296152584,2007-06-29,2007-07-06
1174278-definitely_maybe,69,45,24,27,0.6521739130434783,0.2727272727272727,positive,4.248495242049359,2008-02-14,2008-02-23
1174279-wanted,83,57,26,21,0.6867469879518072,0.3903743315508021,positive,4.430816798843313,2008-06-27,2008-07-04
1174809-silk,21,3,18,13,0.1428571428571428,-0.7090909090909091,negative,3.091042453358316,2007-09-14,2007-09-22
1175072-license_to_wed,69,5,64,29,0.072463768115942,-0.8562874251497006,negative,4.248495242049359,2007-07-03,2007-07-11
1175076-fred_claus,94,18,76,35,0.1914893617021276,-0.5874439461883408,negative,4.553876891600541,2007-11-08,2007-11-17
1175174-funny_games,65,29,36,26,0.4461538461538462,-0.1538461538461538,mixed,4.189654742026425,2008-03-14,2008-03-23
1175178-jane_austen_book_club,29,24,5,17,0.8275862068965517,0.6533333333333333,positive,3.4011973816621555,2007-09-21,2007-09-30
1175769-suicide_killers,3,1,2,3,0.3333333333333333,-0.3333333333333333,negative,1.3862943611198906,2006-08-25,2006-08-25
1177708-descent,12,4,8,5,0.3333333333333333,-0.3103448275862069,negative,2.5649493574615367,2007-08-10,2007-08-19
1178221-final_season,24,6,18,8,0.25,-0.5,negative,3.218875824868201,2007-10-12,2007-10-20
1178444-take,11,2,9,8,0.1818181818181818,-0.6666666666666666,negative,2.4849066497880004,2008-07-18,2008-07-25
1178870-fraulein,3,1,2,1,0.3333333333333333,-0.4285714285714285,negative,1.3862943611198906,2008-09-19,2008-09-19
1178913-1178913-you_kill_me,30,21,9,14,0.7,0.4054054054054054,positive,3.4339872044851463,2007-06-22,2007-06-30
1179642-splinter,3,2,1,1,0.6666666666666666,0.4285714285714285,positive,1.3862943611198906,2007-08-18,2007-08-22
11816,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2017-11-06,2017-11-06
1183674-hunting_party,31,18,13,11,0.5806451612903226,0.1232876712328767,mixed,3.4657359027997265,2007-09-07,2007-09-15
1183806-dirty_laundry,6,3,3,4,0.5,0.0,mixed,1.9459101490553128,2007-12-07,2007-12-07
1185184-1185184-unknown_soldier,3,2,1,0,0.6666666666666666,0.3333333333333333,positive,1.3862943611198906,2007-09-07,2007-09-13
1185779-coffee_date,3,2,1,1,0.6666666666666666,0.1428571428571428,mixed,1.3862943611198906,2006-11-10,2006-11-17
